date,Month,Day,calender day,Day_C,Year ,item,TotalSales10
2/28/2016,2,28,Sunday,7,2016,5,183
2/29/2016,2,29,Monday,1,2016,5,129
3/1/2016,3,1,Tuesday,2,2016,5,167
3/2/2016,3,2,Wednesday,3,2016,5,138
3/3/2016,3,3,Thursday,4,2016,5,187
3/4/2016,3,4,Friday,5,2016,5,186
3/5/2016,3,5,Saturday,6,2016,5,225
3/6/2016,3,6,Sunday,7,2016,5,216
3/7/2016,3,7,Monday,1,2016,5,147
3/8/2016,3,8,Tuesday,2,2016,5,162
3/9/2016,3,9,Wednesday,3,2016,5,202
3/10/2016,3,10,Thursday,4,2016,5,185
3/11/2016,3,11,Friday,5,2016,5,204
3/12/2016,3,12,Saturday,6,2016,5,212
3/13/2016,3,13,Sunday,7,2016,5,225
3/14/2016,3,14,Monday,1,2016,5,145
3/15/2016,3,15,Tuesday,2,2016,5,156
3/16/2016,3,16,Wednesday,3,2016,5,159
3/17/2016,3,17,Thursday,4,2016,5,176
3/18/2016,3,18,Friday,5,2016,5,177
3/19/2016,3,19,Saturday,6,2016,5,203
3/20/2016,3,20,Sunday,7,2016,5,187
3/21/2016,3,21,Monday,1,2016,5,132
3/22/2016,3,22,Tuesday,2,2016,5,200
3/23/2016,3,23,Wednesday,3,2016,5,178
3/24/2016,3,24,Thursday,4,2016,5,186
3/25/2016,3,25,Friday,5,2016,5,187
3/26/2016,3,26,Saturday,6,2016,5,183
3/27/2016,3,27,Sunday,7,2016,5,215
3/28/2016,3,28,Monday,1,2016,5,156
3/29/2016,3,29,Tuesday,2,2016,5,148
3/30/2016,3,30,Wednesday,3,2016,5,174
3/31/2016,3,31,Thursday,4,2016,5,188
4/1/2016,4,1,Friday,5,2016,5,215
4/2/2016,4,2,Saturday,6,2016,5,252
4/3/2016,4,3,Sunday,7,2016,5,257
4/4/2016,4,4,Monday,1,2016,5,165
4/5/2016,4,5,Tuesday,2,2016,5,204
4/6/2016,4,6,Wednesday,3,2016,5,199
4/7/2016,4,7,Thursday,4,2016,5,209
4/8/2016,4,8,Friday,5,2016,5,214
4/9/2016,4,9,Saturday,6,2016,5,203
4/10/2016,4,10,Sunday,7,2016,5,254
4/11/2016,4,11,Monday,1,2016,5,143
4/12/2016,4,12,Tuesday,2,2016,5,219
4/13/2016,4,13,Wednesday,3,2016,5,206
4/14/2016,4,14,Thursday,4,2016,5,217
4/15/2016,4,15,Friday,5,2016,5,237
4/16/2016,4,16,Saturday,6,2016,5,222
4/17/2016,4,17,Sunday,7,2016,5,254
4/18/2016,4,18,Monday,1,2016,5,180
4/19/2016,4,19,Tuesday,2,2016,5,183
4/20/2016,4,20,Wednesday,3,2016,5,176
4/21/2016,4,21,Thursday,4,2016,5,236
4/22/2016,4,22,Friday,5,2016,5,218
4/23/2016,4,23,Saturday,6,2016,5,229
4/24/2016,4,24,Sunday,7,2016,5,269
4/25/2016,4,25,Monday,1,2016,5,155
4/26/2016,4,26,Tuesday,2,2016,5,198
4/27/2016,4,27,Wednesday,3,2016,5,208
4/28/2016,4,28,Thursday,4,2016,5,224
4/29/2016,4,29,Friday,5,2016,5,232
4/30/2016,4,30,Saturday,6,2016,5,244
5/1/2016,5,1,Sunday,7,2016,5,280
5/2/2016,5,2,Monday,1,2016,5,165
5/3/2016,5,3,Tuesday,2,2016,5,205
5/4/2016,5,4,Wednesday,3,2016,5,167
5/5/2016,5,5,Thursday,4,2016,5,203
5/6/2016,5,6,Friday,5,2016,5,252
5/7/2016,5,7,Saturday,6,2016,5,267
5/8/2016,5,8,Sunday,7,2016,5,262
5/9/2016,5,9,Monday,1,2016,5,183
5/10/2016,5,10,Tuesday,2,2016,5,198
5/11/2016,5,11,Wednesday,3,2016,5,225
5/12/2016,5,12,Thursday,4,2016,5,247
5/13/2016,5,13,Friday,5,2016,5,249
5/14/2016,5,14,Saturday,6,2016,5,235
5/15/2016,5,15,Sunday,7,2016,5,254
5/16/2016,5,16,Monday,1,2016,5,173
5/17/2016,5,17,Tuesday,2,2016,5,202
5/18/2016,5,18,Wednesday,3,2016,5,215
5/19/2016,5,19,Thursday,4,2016,5,235
5/20/2016,5,20,Friday,5,2016,5,246
5/21/2016,5,21,Saturday,6,2016,5,255
5/22/2016,5,22,Sunday,7,2016,5,261
5/23/2016,5,23,Monday,1,2016,5,187
5/24/2016,5,24,Tuesday,2,2016,5,220
5/25/2016,5,25,Wednesday,3,2016,5,191
5/26/2016,5,26,Thursday,4,2016,5,234
5/27/2016,5,27,Friday,5,2016,5,246
5/28/2016,5,28,Saturday,6,2016,5,252
5/29/2016,5,29,Sunday,7,2016,5,289
5/30/2016,5,30,Monday,1,2016,5,153
5/31/2016,5,31,Tuesday,2,2016,5,209
6/1/2016,6,1,Wednesday,3,2016,5,210
6/2/2016,6,2,Thursday,4,2016,5,261
6/3/2016,6,3,Friday,5,2016,5,242
6/4/2016,6,4,Saturday,6,2016,5,273
6/5/2016,6,5,Sunday,7,2016,5,309
6/6/2016,6,6,Monday,1,2016,5,195
6/7/2016,6,7,Tuesday,2,2016,5,218
6/8/2016,6,8,Wednesday,3,2016,5,241
6/9/2016,6,9,Thursday,4,2016,5,257
6/10/2016,6,10,Friday,5,2016,5,252
6/11/2016,6,11,Saturday,6,2016,5,258
6/12/2016,6,12,Sunday,7,2016,5,297
6/13/2016,6,13,Monday,1,2016,5,200
6/14/2016,6,14,Tuesday,2,2016,5,204
6/15/2016,6,15,Wednesday,3,2016,5,208
6/16/2016,6,16,Thursday,4,2016,5,260
6/17/2016,6,17,Friday,5,2016,5,269
6/18/2016,6,18,Saturday,6,2016,5,274
6/19/2016,6,19,Sunday,7,2016,5,269
6/20/2016,6,20,Monday,1,2016,5,198
6/21/2016,6,21,Tuesday,2,2016,5,241
6/22/2016,6,22,Wednesday,3,2016,5,203
6/23/2016,6,23,Thursday,4,2016,5,230
6/24/2016,6,24,Friday,5,2016,5,267
6/25/2016,6,25,Saturday,6,2016,5,251
6/26/2016,6,26,Sunday,7,2016,5,269
6/27/2016,6,27,Monday,1,2016,5,174
6/28/2016,6,28,Tuesday,2,2016,5,228
6/29/2016,6,29,Wednesday,3,2016,5,258
6/30/2016,6,30,Thursday,4,2016,5,274
7/1/2016,7,1,Friday,5,2016,5,285
7/2/2016,7,2,Saturday,6,2016,5,285
7/3/2016,7,3,Sunday,7,2016,5,298
7/4/2016,7,4,Monday,1,2016,5,226
7/5/2016,7,5,Tuesday,2,2016,5,228
7/6/2016,7,6,Wednesday,3,2016,5,245
7/7/2016,7,7,Thursday,4,2016,5,260
7/8/2016,7,8,Friday,5,2016,5,267
7/9/2016,7,9,Saturday,6,2016,5,282
7/10/2016,7,10,Sunday,7,2016,5,314
7/11/2016,7,11,Monday,1,2016,5,202
7/12/2016,7,12,Tuesday,2,2016,5,244
7/13/2016,7,13,Wednesday,3,2016,5,232
7/14/2016,7,14,Thursday,4,2016,5,267
7/15/2016,7,15,Friday,5,2016,5,299
7/16/2016,7,16,Saturday,6,2016,5,286
7/17/2016,7,17,Sunday,7,2016,5,287
7/18/2016,7,18,Monday,1,2016,5,204
7/19/2016,7,19,Tuesday,2,2016,5,263
7/20/2016,7,20,Wednesday,3,2016,5,228
7/21/2016,7,21,Thursday,4,2016,5,253
7/22/2016,7,22,Friday,5,2016,5,279
7/23/2016,7,23,Saturday,6,2016,5,288
7/24/2016,7,24,Sunday,7,2016,5,294
7/25/2016,7,25,Monday,1,2016,5,186
7/26/2016,7,26,Tuesday,2,2016,5,267
7/27/2016,7,27,Wednesday,3,2016,5,238
7/28/2016,7,28,Thursday,4,2016,5,240
7/29/2016,7,29,Friday,5,2016,5,270
7/30/2016,7,30,Saturday,6,2016,5,298
7/31/2016,7,31,Sunday,7,2016,5,320
8/1/2016,8,1,Monday,1,2016,5,176
8/2/2016,8,2,Tuesday,2,2016,5,204
8/3/2016,8,3,Wednesday,3,2016,5,208
8/4/2016,8,4,Thursday,4,2016,5,231
8/5/2016,8,5,Friday,5,2016,5,238
8/6/2016,8,6,Saturday,6,2016,5,251
8/7/2016,8,7,Sunday,7,2016,5,261
8/8/2016,8,8,Monday,1,2016,5,169
8/9/2016,8,9,Tuesday,2,2016,5,197
8/10/2016,8,10,Wednesday,3,2016,5,218
8/11/2016,8,11,Thursday,4,2016,5,229
8/12/2016,8,12,Friday,5,2016,5,236
8/13/2016,8,13,Saturday,6,2016,5,272
8/14/2016,8,14,Sunday,7,2016,5,257
8/15/2016,8,15,Monday,1,2016,5,164
8/16/2016,8,16,Tuesday,2,2016,5,198
8/17/2016,8,17,Wednesday,3,2016,5,205
8/18/2016,8,18,Thursday,4,2016,5,243
8/19/2016,8,19,Friday,5,2016,5,220
8/20/2016,8,20,Saturday,6,2016,5,233
8/21/2016,8,21,Sunday,7,2016,5,262
8/22/2016,8,22,Monday,1,2016,5,168
8/23/2016,8,23,Tuesday,2,2016,5,223
8/24/2016,8,24,Wednesday,3,2016,5,211
8/25/2016,8,25,Thursday,4,2016,5,197
8/26/2016,8,26,Friday,5,2016,5,286
8/27/2016,8,27,Saturday,6,2016,5,241
8/28/2016,8,28,Sunday,7,2016,5,294
8/29/2016,8,29,Monday,1,2016,5,184
8/30/2016,8,30,Tuesday,2,2016,5,217
8/31/2016,8,31,Wednesday,3,2016,5,233
9/1/2016,9,1,Thursday,4,2016,5,203
9/2/2016,9,2,Friday,5,2016,5,228
9/3/2016,9,3,Saturday,6,2016,5,228
9/4/2016,9,4,Sunday,7,2016,5,217
9/5/2016,9,5,Monday,1,2016,5,156
9/6/2016,9,6,Tuesday,2,2016,5,180
9/7/2016,9,7,Wednesday,3,2016,5,181
9/8/2016,9,8,Thursday,4,2016,5,224
9/9/2016,9,9,Friday,5,2016,5,206
9/10/2016,9,10,Saturday,6,2016,5,223
9/11/2016,9,11,Sunday,7,2016,5,234
9/12/2016,9,12,Monday,1,2016,5,175
9/13/2016,9,13,Tuesday,2,2016,5,195
9/14/2016,9,14,Wednesday,3,2016,5,186
9/15/2016,9,15,Thursday,4,2016,5,220
9/16/2016,9,16,Friday,5,2016,5,219
9/17/2016,9,17,Saturday,6,2016,5,258
9/18/2016,9,18,Sunday,7,2016,5,237
9/19/2016,9,19,Monday,1,2016,5,168
9/20/2016,9,20,Tuesday,2,2016,5,183
9/21/2016,9,21,Wednesday,3,2016,5,202
9/22/2016,9,22,Thursday,4,2016,5,232
9/23/2016,9,23,Friday,5,2016,5,220
9/24/2016,9,24,Saturday,6,2016,5,247
9/25/2016,9,25,Sunday,7,2016,5,240
9/26/2016,9,26,Monday,1,2016,5,154
9/27/2016,9,27,Tuesday,2,2016,5,190
9/28/2016,9,28,Wednesday,3,2016,5,186
9/29/2016,9,29,Thursday,4,2016,5,206
9/30/2016,9,30,Friday,5,2016,5,230
10/1/2016,10,1,Saturday,6,2016,5,247
10/2/2016,10,2,Sunday,7,2016,5,234
10/3/2016,10,3,Monday,1,2016,5,133
10/4/2016,10,4,Tuesday,2,2016,5,183
10/5/2016,10,5,Wednesday,3,2016,5,185
10/6/2016,10,6,Thursday,4,2016,5,197
10/7/2016,10,7,Friday,5,2016,5,200
10/8/2016,10,8,Saturday,6,2016,5,204
10/9/2016,10,9,Sunday,7,2016,5,213
10/10/2016,10,10,Monday,1,2016,5,139
10/11/2016,10,11,Tuesday,2,2016,5,185
10/12/2016,10,12,Wednesday,3,2016,5,183
10/13/2016,10,13,Thursday,4,2016,5,202
10/14/2016,10,14,Friday,5,2016,5,216
10/15/2016,10,15,Saturday,6,2016,5,217
10/16/2016,10,16,Sunday,7,2016,5,200
10/17/2016,10,17,Monday,1,2016,5,162
10/18/2016,10,18,Tuesday,2,2016,5,172
10/19/2016,10,19,Wednesday,3,2016,5,193
10/20/2016,10,20,Thursday,4,2016,5,201
10/21/2016,10,21,Friday,5,2016,5,207
10/22/2016,10,22,Saturday,6,2016,5,208
10/23/2016,10,23,Sunday,7,2016,5,228
10/24/2016,10,24,Monday,1,2016,5,153
10/25/2016,10,25,Tuesday,2,2016,5,178
10/26/2016,10,26,Wednesday,3,2016,5,170
10/27/2016,10,27,Thursday,4,2016,5,179
10/28/2016,10,28,Friday,5,2016,5,217
10/29/2016,10,29,Saturday,6,2016,5,224
10/30/2016,10,30,Sunday,7,2016,5,225
10/31/2016,10,31,Monday,1,2016,5,147
11/1/2016,11,1,Tuesday,2,2016,5,188
11/2/2016,11,2,Wednesday,3,2016,5,181
11/3/2016,11,3,Thursday,4,2016,5,218
11/4/2016,11,4,Friday,5,2016,5,231
11/5/2016,11,5,Saturday,6,2016,5,239
11/6/2016,11,6,Sunday,7,2016,5,244
11/7/2016,11,7,Monday,1,2016,5,182
11/8/2016,11,8,Tuesday,2,2016,5,182
11/9/2016,11,9,Wednesday,3,2016,5,194
11/10/2016,11,10,Thursday,4,2016,5,190
11/11/2016,11,11,Friday,5,2016,5,238
11/12/2016,11,12,Saturday,6,2016,5,226
11/13/2016,11,13,Sunday,7,2016,5,268
11/14/2016,11,14,Monday,1,2016,5,186
11/15/2016,11,15,Tuesday,2,2016,5,202
11/16/2016,11,16,Wednesday,3,2016,5,201
11/17/2016,11,17,Thursday,4,2016,5,208
11/18/2016,11,18,Friday,5,2016,5,230
11/19/2016,11,19,Saturday,6,2016,5,234
11/20/2016,11,20,Sunday,7,2016,5,252
11/21/2016,11,21,Monday,1,2016,5,156
11/22/2016,11,22,Tuesday,2,2016,5,206
11/23/2016,11,23,Wednesday,3,2016,5,204
11/24/2016,11,24,Thursday,4,2016,5,227
11/25/2016,11,25,Friday,5,2016,5,223
11/26/2016,11,26,Saturday,6,2016,5,259
11/27/2016,11,27,Sunday,7,2016,5,264
11/28/2016,11,28,Monday,1,2016,5,158
11/29/2016,11,29,Tuesday,2,2016,5,205
11/30/2016,11,30,Wednesday,3,2016,5,214
12/1/2016,12,1,Thursday,4,2016,5,143
12/2/2016,12,2,Friday,5,2016,5,128
12/3/2016,12,3,Saturday,6,2016,5,163
12/4/2016,12,4,Sunday,7,2016,5,183
12/5/2016,12,5,Monday,1,2016,5,145
12/6/2016,12,6,Tuesday,2,2016,5,143
12/7/2016,12,7,Wednesday,3,2016,5,142
12/8/2016,12,8,Thursday,4,2016,5,146
12/9/2016,12,9,Friday,5,2016,5,160
12/10/2016,12,10,Saturday,6,2016,5,187
12/11/2016,12,11,Sunday,7,2016,5,182
12/12/2016,12,12,Monday,1,2016,5,117
12/13/2016,12,13,Tuesday,2,2016,5,120
12/14/2016,12,14,Wednesday,3,2016,5,151
12/15/2016,12,15,Thursday,4,2016,5,138
12/16/2016,12,16,Friday,5,2016,5,147
12/17/2016,12,17,Saturday,6,2016,5,178
12/18/2016,12,18,Sunday,7,2016,5,177
12/19/2016,12,19,Monday,1,2016,5,94
12/20/2016,12,20,Tuesday,2,2016,5,137
12/21/2016,12,21,Wednesday,3,2016,5,121
12/22/2016,12,22,Thursday,4,2016,5,131
12/23/2016,12,23,Friday,5,2016,5,149
12/24/2016,12,24,Saturday,6,2016,5,165
12/25/2016,12,25,Sunday,7,2016,5,144
12/26/2016,12,26,Monday,1,2016,5,111
12/27/2016,12,27,Tuesday,2,2016,5,128
12/28/2016,12,28,Wednesday,3,2016,5,155
12/29/2016,12,29,Thursday,4,2016,5,140
12/30/2016,12,30,Friday,5,2016,5,172
12/31/2016,12,31,Saturday,6,2016,5,171
1/1/2017,1,1,Sunday,7,2017,5,185
1/2/2017,1,2,Monday,1,2017,5,123
1/3/2017,1,3,Tuesday,2,2017,5,126
1/4/2017,1,4,Wednesday,3,2017,5,131
1/5/2017,1,5,Thursday,4,2017,5,145
1/6/2017,1,6,Friday,5,2017,5,160
1/7/2017,1,7,Saturday,6,2017,5,151
1/8/2017,1,8,Sunday,7,2017,5,176
1/9/2017,1,9,Monday,1,2017,5,115
1/10/2017,1,10,Tuesday,2,2017,5,130
1/11/2017,1,11,Wednesday,3,2017,5,130
1/12/2017,1,12,Thursday,4,2017,5,121
1/13/2017,1,13,Friday,5,2017,5,160
1/14/2017,1,14,Saturday,6,2017,5,170
1/15/2017,1,15,Sunday,7,2017,5,196
1/16/2017,1,16,Monday,1,2017,5,135
1/17/2017,1,17,Tuesday,2,2017,5,135
1/18/2017,1,18,Wednesday,3,2017,5,138
1/19/2017,1,19,Thursday,4,2017,5,137
1/20/2017,1,20,Friday,5,2017,5,173
1/21/2017,1,21,Saturday,6,2017,5,158
1/22/2017,1,22,Sunday,7,2017,5,168
1/23/2017,1,23,Monday,1,2017,5,110
1/24/2017,1,24,Tuesday,2,2017,5,160
1/25/2017,1,25,Wednesday,3,2017,5,129
1/26/2017,1,26,Thursday,4,2017,5,143
1/27/2017,1,27,Friday,5,2017,5,149
1/28/2017,1,28,Saturday,6,2017,5,166
1/29/2017,1,29,Sunday,7,2017,5,150
1/30/2017,1,30,Monday,1,2017,5,119
1/31/2017,1,31,Tuesday,2,2017,5,129
2/1/2017,2,1,Wednesday,3,2017,5,140
2/2/2017,2,2,Thursday,4,2017,5,168
2/3/2017,2,3,Friday,5,2017,5,148
2/4/2017,2,4,Saturday,6,2017,5,159
2/5/2017,2,5,Sunday,7,2017,5,185
2/6/2017,2,6,Monday,1,2017,5,128
2/7/2017,2,7,Tuesday,2,2017,5,156
2/8/2017,2,8,Wednesday,3,2017,5,145
2/9/2017,2,9,Thursday,4,2017,5,147
2/10/2017,2,10,Friday,5,2017,5,161
2/11/2017,2,11,Saturday,6,2017,5,174
2/12/2017,2,12,Sunday,7,2017,5,193
2/13/2017,2,13,Monday,1,2017,5,114
2/14/2017,2,14,Tuesday,2,2017,5,159
2/15/2017,2,15,Wednesday,3,2017,5,148
2/16/2017,2,16,Thursday,4,2017,5,136
2/17/2017,2,17,Friday,5,2017,5,177
2/18/2017,2,18,Saturday,6,2017,5,203
2/19/2017,2,19,Sunday,7,2017,5,204
2/20/2017,2,20,Monday,1,2017,5,97
2/21/2017,2,21,Tuesday,2,2017,5,146
2/22/2017,2,22,Wednesday,3,2017,5,149
2/23/2017,2,23,Thursday,4,2017,5,166
2/24/2017,2,24,Friday,5,2017,5,175
2/25/2017,2,25,Saturday,6,2017,5,180
2/26/2017,2,26,Sunday,7,2017,5,177
2/27/2017,2,27,Monday,1,2017,5,114
2/28/2017,2,28,Tuesday,2,2017,5,136
3/1/2017,3,1,Wednesday,3,2017,5,172
3/2/2017,3,2,Thursday,4,2017,5,175
3/3/2017,3,3,Friday,5,2017,5,180
3/4/2017,3,4,Saturday,6,2017,5,217
3/5/2017,3,5,Sunday,7,2017,5,222
3/6/2017,3,6,Monday,1,2017,5,154
3/7/2017,3,7,Tuesday,2,2017,5,168
3/8/2017,3,8,Wednesday,3,2017,5,192
3/9/2017,3,9,Thursday,4,2017,5,214
3/10/2017,3,10,Friday,5,2017,5,227
3/11/2017,3,11,Saturday,6,2017,5,173
3/12/2017,3,12,Sunday,7,2017,5,190
3/13/2017,3,13,Monday,1,2017,5,130
3/14/2017,3,14,Tuesday,2,2017,5,149
3/15/2017,3,15,Wednesday,3,2017,5,171
3/16/2017,3,16,Thursday,4,2017,5,185
3/17/2017,3,17,Friday,5,2017,5,201
3/18/2017,3,18,Saturday,6,2017,5,210
3/19/2017,3,19,Sunday,7,2017,5,236
3/20/2017,3,20,Monday,1,2017,5,135
3/21/2017,3,21,Tuesday,2,2017,5,178
3/22/2017,3,22,Wednesday,3,2017,5,193
3/23/2017,3,23,Thursday,4,2017,5,191
3/24/2017,3,24,Friday,5,2017,5,188
3/25/2017,3,25,Saturday,6,2017,5,216
3/26/2017,3,26,Sunday,7,2017,5,234
3/27/2017,3,27,Monday,1,2017,5,141
3/28/2017,3,28,Tuesday,2,2017,5,175
3/29/2017,3,29,Wednesday,3,2017,5,180
3/30/2017,3,30,Thursday,4,2017,5,178
3/31/2017,3,31,Friday,5,2017,5,204
4/1/2017,4,1,Saturday,6,2017,5,252
4/2/2017,4,2,Sunday,7,2017,5,258
4/3/2017,4,3,Monday,1,2017,5,179
4/4/2017,4,4,Tuesday,2,2017,5,208
4/5/2017,4,5,Wednesday,3,2017,5,208
4/6/2017,4,6,Thursday,4,2017,5,210
4/7/2017,4,7,Friday,5,2017,5,230
4/8/2017,4,8,Saturday,6,2017,5,249
4/9/2017,4,9,Sunday,7,2017,5,257
4/10/2017,4,10,Monday,1,2017,5,155
4/11/2017,4,11,Tuesday,2,2017,5,198
4/12/2017,4,12,Wednesday,3,2017,5,194
4/13/2017,4,13,Thursday,4,2017,5,233
4/14/2017,4,14,Friday,5,2017,5,254
4/15/2017,4,15,Saturday,6,2017,5,260
4/16/2017,4,16,Sunday,7,2017,5,252
4/17/2017,4,17,Monday,1,2017,5,167
4/18/2017,4,18,Tuesday,2,2017,5,213
4/19/2017,4,19,Wednesday,3,2017,5,196
4/20/2017,4,20,Thursday,4,2017,5,190
4/21/2017,4,21,Friday,5,2017,5,253
4/22/2017,4,22,Saturday,6,2017,5,241
4/23/2017,4,23,Sunday,7,2017,5,279
4/24/2017,4,24,Monday,1,2017,5,200
4/25/2017,4,25,Tuesday,2,2017,5,191
4/26/2017,4,26,Wednesday,3,2017,5,206
4/27/2017,4,27,Thursday,4,2017,5,225
4/28/2017,4,28,Friday,5,2017,5,231
4/29/2017,4,29,Saturday,6,2017,5,233
4/30/2017,4,30,Sunday,7,2017,5,242
5/1/2017,5,1,Monday,1,2017,5,184
5/2/2017,5,2,Tuesday,2,2017,5,218
5/3/2017,5,3,Wednesday,3,2017,5,227
5/4/2017,5,4,Thursday,4,2017,5,244
5/5/2017,5,5,Friday,5,2017,5,253
5/6/2017,5,6,Saturday,6,2017,5,258
5/7/2017,5,7,Sunday,7,2017,5,265
5/8/2017,5,8,Monday,1,2017,5,181
5/9/2017,5,9,Tuesday,2,2017,5,208
5/10/2017,5,10,Wednesday,3,2017,5,180
5/11/2017,5,11,Thursday,4,2017,5,222
5/12/2017,5,12,Friday,5,2017,5,268
5/13/2017,5,13,Saturday,6,2017,5,255
5/14/2017,5,14,Sunday,7,2017,5,258
5/15/2017,5,15,Monday,1,2017,5,207
5/16/2017,5,16,Tuesday,2,2017,5,204
5/17/2017,5,17,Wednesday,3,2017,5,211
5/18/2017,5,18,Thursday,4,2017,5,234
5/19/2017,5,19,Friday,5,2017,5,261
5/20/2017,5,20,Saturday,6,2017,5,262
5/21/2017,5,21,Sunday,7,2017,5,303
5/22/2017,5,22,Monday,1,2017,5,172
5/23/2017,5,23,Tuesday,2,2017,5,216
5/24/2017,5,24,Wednesday,3,2017,5,210
5/25/2017,5,25,Thursday,4,2017,5,231
5/26/2017,5,26,Friday,5,2017,5,242
5/27/2017,5,27,Saturday,6,2017,5,277
5/28/2017,5,28,Sunday,7,2017,5,291
5/29/2017,5,29,Monday,1,2017,5,180
5/30/2017,5,30,Tuesday,2,2017,5,201
5/31/2017,5,31,Wednesday,3,2017,5,242
6/1/2017,6,1,Thursday,4,2017,5,250
6/2/2017,6,2,Friday,5,2017,5,270
6/3/2017,6,3,Saturday,6,2017,5,274
6/4/2017,6,4,Sunday,7,2017,5,326
6/5/2017,6,5,Monday,1,2017,5,220
6/6/2017,6,6,Tuesday,2,2017,5,221
6/7/2017,6,7,Wednesday,3,2017,5,236
6/8/2017,6,8,Thursday,4,2017,5,256
6/9/2017,6,9,Friday,5,2017,5,283
6/10/2017,6,10,Saturday,6,2017,5,282
6/11/2017,6,11,Sunday,7,2017,5,313
6/12/2017,6,12,Monday,1,2017,5,198
6/13/2017,6,13,Tuesday,2,2017,5,248
6/14/2017,6,14,Wednesday,3,2017,5,239
6/15/2017,6,15,Thursday,4,2017,5,252
6/16/2017,6,16,Friday,5,2017,5,269
6/17/2017,6,17,Saturday,6,2017,5,282
6/18/2017,6,18,Sunday,7,2017,5,250
6/19/2017,6,19,Monday,1,2017,5,158
6/20/2017,6,20,Tuesday,2,2017,5,223
6/21/2017,6,21,Wednesday,3,2017,5,240
6/22/2017,6,22,Thursday,4,2017,5,234
6/23/2017,6,23,Friday,5,2017,5,284
6/24/2017,6,24,Saturday,6,2017,5,251
6/25/2017,6,25,Sunday,7,2017,5,313
6/26/2017,6,26,Monday,1,2017,5,197
6/27/2017,6,27,Tuesday,2,2017,5,237
6/28/2017,6,28,Wednesday,3,2017,5,239
6/29/2017,6,29,Thursday,4,2017,5,284
6/30/2017,6,30,Friday,5,2017,5,259
7/1/2017,7,1,Saturday,6,2017,5,314
7/2/2017,7,2,Sunday,7,2017,5,315
7/3/2017,7,3,Monday,1,2017,5,192
7/4/2017,7,4,Tuesday,2,2017,5,262
7/5/2017,7,5,Wednesday,3,2017,5,230
7/6/2017,7,6,Thursday,4,2017,5,286
7/7/2017,7,7,Friday,5,2017,5,275
7/8/2017,7,8,Saturday,6,2017,5,291
7/9/2017,7,9,Sunday,7,2017,5,334
7/10/2017,7,10,Monday,1,2017,5,225
7/11/2017,7,11,Tuesday,2,2017,5,229
7/12/2017,7,12,Wednesday,3,2017,5,261
7/13/2017,7,13,Thursday,4,2017,5,254
7/14/2017,7,14,Friday,5,2017,5,270
7/15/2017,7,15,Saturday,6,2017,5,320
7/16/2017,7,16,Sunday,7,2017,5,296
7/17/2017,7,17,Monday,1,2017,5,217
7/18/2017,7,18,Tuesday,2,2017,5,233
7/19/2017,7,19,Wednesday,3,2017,5,242
7/20/2017,7,20,Thursday,4,2017,5,294
7/21/2017,7,21,Friday,5,2017,5,284
7/22/2017,7,22,Saturday,6,2017,5,311
7/23/2017,7,23,Sunday,7,2017,5,311
7/24/2017,7,24,Monday,1,2017,5,204
7/25/2017,7,25,Tuesday,2,2017,5,221
7/26/2017,7,26,Wednesday,3,2017,5,220
7/27/2017,7,27,Thursday,4,2017,5,262
7/28/2017,7,28,Friday,5,2017,5,274
7/29/2017,7,29,Saturday,6,2017,5,316
7/30/2017,7,30,Sunday,7,2017,5,296
7/31/2017,7,31,Monday,1,2017,5,203
8/1/2017,8,1,Tuesday,2,2017,5,224
8/2/2017,8,2,Wednesday,3,2017,5,214
8/3/2017,8,3,Thursday,4,2017,5,218
8/4/2017,8,4,Friday,5,2017,5,241
8/5/2017,8,5,Saturday,6,2017,5,252
8/6/2017,8,6,Sunday,7,2017,5,279
8/7/2017,8,7,Monday,1,2017,5,173
8/8/2017,8,8,Tuesday,2,2017,5,230
8/9/2017,8,9,Wednesday,3,2017,5,210
8/10/2017,8,10,Thursday,4,2017,5,235
8/11/2017,8,11,Friday,5,2017,5,260
8/12/2017,8,12,Saturday,6,2017,5,263
8/13/2017,8,13,Sunday,7,2017,5,262
8/14/2017,8,14,Monday,1,2017,5,175
8/15/2017,8,15,Tuesday,2,2017,5,230
8/16/2017,8,16,Wednesday,3,2017,5,218
8/17/2017,8,17,Thursday,4,2017,5,202
8/18/2017,8,18,Friday,5,2017,5,227
8/19/2017,8,19,Saturday,6,2017,5,257
8/20/2017,8,20,Sunday,7,2017,5,276
8/21/2017,8,21,Monday,1,2017,5,183
8/22/2017,8,22,Tuesday,2,2017,5,221
8/23/2017,8,23,Wednesday,3,2017,5,231
8/24/2017,8,24,Thursday,4,2017,5,220
8/25/2017,8,25,Friday,5,2017,5,249
8/26/2017,8,26,Saturday,6,2017,5,260
8/27/2017,8,27,Sunday,7,2017,5,244
8/28/2017,8,28,Monday,1,2017,5,214
8/29/2017,8,29,Tuesday,2,2017,5,213
8/30/2017,8,30,Wednesday,3,2017,5,229
8/31/2017,8,31,Thursday,4,2017,5,221
9/1/2017,9,1,Friday,5,2017,5,243
9/2/2017,9,2,Saturday,6,2017,5,252
9/3/2017,9,3,Sunday,7,2017,5,240
9/4/2017,9,4,Monday,1,2017,5,176
9/5/2017,9,5,Tuesday,2,2017,5,205
9/6/2017,9,6,Wednesday,3,2017,5,203
9/7/2017,9,7,Thursday,4,2017,5,217
