sn,date,Month,Day,calender day,Day_C,Year ,item,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Day_C_1,Day_C_2,Day_C_3,Day_C_4,Day_C_5,Day_C_6,Day_C_7,4 days,3 days,2 days,1 day,TotalSales
7118,6/29/2017,6,29,Thursday,4,2017,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,346,232,277,302,313
7119,6/30/2017,6,30,Friday,5,2017,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,232,277,302,313,307
7120,7/1/2017,7,1,Saturday,6,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,277,302,313,307,369
7121,7/2/2017,7,2,Sunday,7,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,302,313,307,369,397
7122,7/3/2017,7,3,Monday,1,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,313,307,369,397,233
7123,7/4/2017,7,4,Tuesday,2,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,307,369,397,233,286
7124,7/5/2017,7,5,Wednesday,3,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,369,397,233,286,301
7125,7/6/2017,7,6,Thursday,4,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,397,233,286,301,321
7126,7/7/2017,7,7,Friday,5,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,233,286,301,321,356
7127,7/8/2017,7,8,Saturday,6,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,286,301,321,356,334
7128,7/9/2017,7,9,Sunday,7,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,301,321,356,334,372
7129,7/10/2017,7,10,Monday,1,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,321,356,334,372,248
7130,7/11/2017,7,11,Tuesday,2,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,356,334,372,248,306
7131,7/12/2017,7,12,Wednesday,3,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,334,372,248,306,269
7132,7/13/2017,7,13,Thursday,4,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,372,248,306,269,305
7133,7/14/2017,7,14,Friday,5,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,248,306,269,305,339
7134,7/15/2017,7,15,Saturday,6,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,306,269,305,339,351
7135,7/16/2017,7,16,Sunday,7,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,269,305,339,351,394
7136,7/17/2017,7,17,Monday,1,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,305,339,351,394,232
7137,7/18/2017,7,18,Tuesday,2,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,339,351,394,232,281
7138,7/19/2017,7,19,Wednesday,3,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,351,394,232,281,308
7139,7/20/2017,7,20,Thursday,4,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,394,232,281,308,283
7140,7/21/2017,7,21,Friday,5,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,232,281,308,283,339
7141,7/22/2017,7,22,Saturday,6,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,281,308,283,339,339
7142,7/23/2017,7,23,Sunday,7,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,308,283,339,339,376
7143,7/24/2017,7,24,Monday,1,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,283,339,339,376,275
7144,7/25/2017,7,25,Tuesday,2,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,339,339,376,275,292
7145,7/26/2017,7,26,Wednesday,3,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,339,376,275,292,315
7146,7/27/2017,7,27,Thursday,4,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,376,275,292,315,297
7147,7/28/2017,7,28,Friday,5,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,275,292,315,297,342
7148,7/29/2017,7,29,Saturday,6,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,292,315,297,342,358
7149,7/30/2017,7,30,Sunday,7,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,315,297,342,358,373
7150,7/31/2017,7,31,Monday,1,2017,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,297,342,358,373,254
7151,8/1/2017,8,1,Tuesday,2,2017,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,342,358,373,254,239
7152,8/2/2017,8,2,Wednesday,3,2017,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,358,373,254,239,244
7153,8/3/2017,8,3,Thursday,4,2017,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,373,254,239,244,258
7154,8/4/2017,8,4,Friday,5,2017,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,254,239,244,258,282
7155,8/5/2017,8,5,Saturday,6,2017,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,239,244,258,282,331
7156,8/6/2017,8,6,Sunday,7,2017,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,244,258,282,331,338
7157,8/7/2017,8,7,Monday,1,2017,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,258,282,331,338,221
7158,8/8/2017,8,8,Tuesday,2,2017,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,282,331,338,221,243
7159,8/9/2017,8,9,Wednesday,3,2017,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,331,338,221,243,234
7160,8/10/2017,8,10,Thursday,4,2017,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,338,221,243,234,303
7161,8/11/2017,8,11,Friday,5,2017,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,221,243,234,303,284
7162,8/12/2017,8,12,Saturday,6,2017,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,243,234,303,284,299
7163,8/13/2017,8,13,Sunday,7,2017,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,234,303,284,299,342
7164,8/14/2017,8,14,Monday,1,2017,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,303,284,299,342,230
7165,8/15/2017,8,15,Tuesday,2,2017,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,284,299,342,230,256
7166,8/16/2017,8,16,Wednesday,3,2017,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,299,342,230,256,243
7167,8/17/2017,8,17,Thursday,4,2017,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,342,230,256,243,283
7168,8/18/2017,8,18,Friday,5,2017,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,230,256,243,283,321
7169,8/19/2017,8,19,Saturday,6,2017,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,256,243,283,321,317
7170,8/20/2017,8,20,Sunday,7,2017,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,243,283,321,317,314
7171,8/21/2017,8,21,Monday,1,2017,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,283,321,317,314,190
7172,8/22/2017,8,22,Tuesday,2,2017,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,321,317,314,190,241
7173,8/23/2017,8,23,Wednesday,3,2017,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,317,314,190,241,265
7174,8/24/2017,8,24,Thursday,4,2017,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,314,190,241,265,281
7175,8/25/2017,8,25,Friday,5,2017,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,190,241,265,281,293
7176,8/26/2017,8,26,Saturday,6,2017,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,241,265,281,293,304
7177,8/27/2017,8,27,Sunday,7,2017,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,265,281,293,304,376
7178,8/28/2017,8,28,Monday,1,2017,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,281,293,304,376,233
7179,8/29/2017,8,29,Tuesday,2,2017,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,293,304,376,233,266
7180,8/30/2017,8,30,Wednesday,3,2017,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,304,376,233,266,241
7181,8/31/2017,8,31,Thursday,4,2017,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,376,233,266,241,269
7182,9/1/2017,9,1,Friday,5,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,233,266,241,269,313
7183,9/2/2017,9,2,Saturday,6,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,266,241,269,313,279
7184,9/3/2017,9,3,Sunday,7,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,241,269,313,279,273
7185,9/4/2017,9,4,Monday,1,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,269,313,279,273,220
7186,9/5/2017,9,5,Tuesday,2,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,313,279,273,220,232
7187,9/6/2017,9,6,Wednesday,3,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,279,273,220,232,221
7188,9/7/2017,9,7,Thursday,4,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,273,220,232,221,252
7189,9/8/2017,9,8,Friday,5,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,220,232,221,252,291
7190,9/9/2017,9,9,Saturday,6,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,232,221,252,291,278
7191,9/10/2017,9,10,Sunday,7,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,221,252,291,278,327
7192,9/11/2017,9,11,Monday,1,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,252,291,278,327,208
7193,9/12/2017,9,12,Tuesday,2,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,291,278,327,208,238
7194,9/13/2017,9,13,Wednesday,3,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,278,327,208,238,243
7195,9/14/2017,9,14,Thursday,4,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,327,208,238,243,258
7196,9/15/2017,9,15,Friday,5,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,208,238,243,258,252
7197,9/16/2017,9,16,Saturday,6,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,238,243,258,252,291
7198,9/17/2017,9,17,Sunday,7,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,243,258,252,291,310
7199,9/18/2017,9,18,Monday,1,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,258,252,291,310,198
7200,9/19/2017,9,19,Tuesday,2,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,252,291,310,198,235
7201,9/20/2017,9,20,Wednesday,3,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,291,310,198,235,224
7202,9/21/2017,9,21,Thursday,4,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,310,198,235,224,257
7203,9/22/2017,9,22,Friday,5,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,198,235,224,257,264
7204,9/23/2017,9,23,Saturday,6,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,235,224,257,264,301
7205,9/24/2017,9,24,Sunday,7,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,224,257,264,301,276
7206,9/25/2017,9,25,Monday,1,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,257,264,301,276,230
7207,9/26/2017,9,26,Tuesday,2,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,264,301,276,230,231
7208,9/27/2017,9,27,Wednesday,3,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,301,276,230,231,262
7209,9/28/2017,9,28,Thursday,4,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,276,230,231,262,250
7210,9/29/2017,9,29,Friday,5,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,230,231,262,250,268
7211,9/30/2017,9,30,Saturday,6,2017,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,231,262,250,268,313
7212,10/1/2017,10,1,Sunday,7,2017,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,262,250,268,313,269
7213,10/2/2017,10,2,Monday,1,2017,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,250,268,313,269,216
7214,10/3/2017,10,3,Tuesday,2,2017,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,268,313,269,216,225
7215,10/4/2017,10,4,Wednesday,3,2017,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,313,269,216,225,209
7216,10/5/2017,10,5,Thursday,4,2017,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,269,216,225,209,219
7217,10/6/2017,10,6,Friday,5,2017,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,216,225,209,219,251
7218,10/7/2017,10,7,Saturday,6,2017,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,225,209,219,251,302
7219,10/8/2017,10,8,Sunday,7,2017,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,209,219,251,302,259
7220,10/9/2017,10,9,Monday,1,2017,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,219,251,302,259,212
7221,10/10/2017,10,10,Tuesday,2,2017,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,251,302,259,212,210
7222,10/11/2017,10,11,Wednesday,3,2017,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,302,259,212,210,238
7223,10/12/2017,10,12,Thursday,4,2017,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,259,212,210,238,259
7224,10/13/2017,10,13,Friday,5,2017,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,212,210,238,259,264
7225,10/14/2017,10,14,Saturday,6,2017,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,210,238,259,264,292
7226,10/15/2017,10,15,Sunday,7,2017,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,238,259,264,292,305
7227,10/16/2017,10,16,Monday,1,2017,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,259,264,292,305,189
7228,10/17/2017,10,17,Tuesday,2,2017,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,264,292,305,189,225
7229,10/18/2017,10,18,Wednesday,3,2017,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,292,305,189,225,240
7230,10/19/2017,10,19,Thursday,4,2017,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,305,189,225,240,252
7231,10/20/2017,10,20,Friday,5,2017,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,189,225,240,252,250
7232,10/21/2017,10,21,Saturday,6,2017,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,225,240,252,250,263
7233,10/22/2017,10,22,Sunday,7,2017,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,240,252,250,263,269
7234,10/23/2017,10,23,Monday,1,2017,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,252,250,263,269,201
7235,10/24/2017,10,24,Tuesday,2,2017,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,250,263,269,201,221
7236,10/25/2017,10,25,Wednesday,3,2017,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,263,269,201,221,240
7237,10/26/2017,10,26,Thursday,4,2017,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,269,201,221,240,221
7238,10/27/2017,10,27,Friday,5,2017,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,201,221,240,221,287
7239,10/28/2017,10,28,Saturday,6,2017,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,221,240,221,287,279
7240,10/29/2017,10,29,Sunday,7,2017,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,240,221,287,279,280
7241,10/30/2017,10,30,Monday,1,2017,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,221,287,279,280,196
7242,10/31/2017,10,31,Tuesday,2,2017,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,287,279,280,196,221
7243,11/1/2017,11,1,Wednesday,3,2017,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,279,280,196,221,211
7244,11/2/2017,11,2,Thursday,4,2017,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,280,196,221,211,260
7245,11/3/2017,11,3,Friday,5,2017,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,196,221,211,260,258
7246,11/4/2017,11,4,Saturday,6,2017,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,221,211,260,258,262
7247,11/5/2017,11,5,Sunday,7,2017,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,211,260,258,262,277
7248,11/6/2017,11,6,Monday,1,2017,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,260,258,262,277,191
7249,11/7/2017,11,7,Tuesday,2,2017,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,258,262,277,191,252
7250,11/8/2017,11,8,Wednesday,3,2017,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,262,277,191,252,260
7251,11/9/2017,11,9,Thursday,4,2017,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,277,191,252,260,277
7252,11/10/2017,11,10,Friday,5,2017,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,191,252,260,277,270
7253,11/11/2017,11,11,Saturday,6,2017,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,252,260,277,270,328
7254,11/12/2017,11,12,Sunday,7,2017,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,260,277,270,328,297
7255,11/13/2017,11,13,Monday,1,2017,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,277,270,328,297,195
7256,11/14/2017,11,14,Tuesday,2,2017,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,270,328,297,195,239
7257,11/15/2017,11,15,Wednesday,3,2017,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,328,297,195,239,243
7258,11/16/2017,11,16,Thursday,4,2017,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,297,195,239,243,244
7259,11/17/2017,11,17,Friday,5,2017,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,195,239,243,244,266
7260,11/18/2017,11,18,Saturday,6,2017,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,239,243,244,266,308
7261,11/19/2017,11,19,Sunday,7,2017,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,243,244,266,308,309
7262,11/20/2017,11,20,Monday,1,2017,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,244,266,308,309,207
7263,11/21/2017,11,21,Tuesday,2,2017,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,266,308,309,207,281
7264,11/22/2017,11,22,Wednesday,3,2017,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,308,309,207,281,269
7265,11/23/2017,11,23,Thursday,4,2017,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,309,207,281,269,248
7266,11/24/2017,11,24,Friday,5,2017,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,207,281,269,248,267
7267,11/25/2017,11,25,Saturday,6,2017,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,281,269,248,267,292
7268,11/26/2017,11,26,Sunday,7,2017,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,269,248,267,292,311
7269,11/27/2017,11,27,Monday,1,2017,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,248,267,292,311,208
7270,11/28/2017,11,28,Tuesday,2,2017,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,267,292,311,208,234
7271,11/29/2017,11,29,Wednesday,3,2017,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,292,311,208,234,246
7272,11/30/2017,11,30,Thursday,4,2017,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,311,208,234,246,266
7273,12/1/2017,12,1,Friday,5,2017,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,208,234,246,266,219
7274,12/2/2017,12,2,Saturday,6,2017,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,234,246,266,219,200
7275,12/3/2017,12,3,Sunday,7,2017,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,246,266,219,200,197
7276,12/4/2017,12,4,Monday,1,2017,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,266,219,200,197,147
7277,12/5/2017,12,5,Tuesday,2,2017,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,219,200,197,147,197
7278,12/6/2017,12,6,Wednesday,3,2017,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,200,197,147,197,158
7279,12/7/2017,12,7,Thursday,4,2017,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,197,147,197,158,181
7280,12/8/2017,12,8,Friday,5,2017,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,147,197,158,181,211
7281,12/9/2017,12,9,Saturday,6,2017,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,197,158,181,211,199
7282,12/10/2017,12,10,Sunday,7,2017,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,158,181,211,199,204
7283,12/11/2017,12,11,Monday,1,2017,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,181,211,199,204,146
7284,12/12/2017,12,12,Tuesday,2,2017,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,211,199,204,146,180
7285,12/13/2017,12,13,Wednesday,3,2017,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,199,204,146,180,175
7286,12/14/2017,12,14,Thursday,4,2017,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,204,146,180,175,191
7287,12/15/2017,12,15,Friday,5,2017,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,146,180,175,191,178
7288,12/16/2017,12,16,Saturday,6,2017,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,180,175,191,178,189
7289,12/17/2017,12,17,Sunday,7,2017,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,175,191,178,189,218
7290,12/18/2017,12,18,Monday,1,2017,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,191,178,189,218,146
7291,12/19/2017,12,19,Tuesday,2,2017,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,178,189,218,146,176
7292,12/20/2017,12,20,Wednesday,3,2017,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,189,218,146,176,176
7293,12/21/2017,12,21,Thursday,4,2017,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,218,146,176,176,203
7294,12/22/2017,12,22,Friday,5,2017,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,146,176,176,203,186
7295,12/23/2017,12,23,Saturday,6,2017,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,176,176,203,186,209
7296,12/24/2017,12,24,Sunday,7,2017,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,176,203,186,209,213
7297,12/25/2017,12,25,Monday,1,2017,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,203,186,209,213,143
7298,12/26/2017,12,26,Tuesday,2,2017,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,186,209,213,143,157
7299,12/27/2017,12,27,Wednesday,3,2017,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,209,213,143,157,172
7300,12/28/2017,12,28,Thursday,4,2017,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,213,143,157,172,190
7301,12/29/2017,12,29,Friday,5,2017,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,143,157,172,190,192
7302,12/30/2017,12,30,Saturday,6,2017,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,157,172,190,192,211
7303,12/31/2017,12,31,Sunday,7,2017,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,172,190,192,211,228
7308,1/5/2013,1,5,Saturday,6,2013,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83,81,96,108,100
